t(s),V
126629.998822,-0.541387
126630.997879,-0.538839
126631.998936,-0.539476
126632.997993,-0.538202
126633.998051,-0.540750
126634.998108,-0.540750
126635.999165,-0.540750
126636.998222,-0.538202
126637.998279,-0.538839
126638.998336,-0.539476
126639.998394,-0.540750
126640.998451,-0.540750
126641.999508,-0.540750
126642.999565,-0.542024
126643.998622,-0.540113
126644.998680,-0.540750
126645.998737,-0.540750
126646.998794,-0.540750
126647.999851,-0.540113
126648.997909,-0.539476
126649.997966,-0.541387
126650.998023,-0.539476
126651.999080,-0.540113
126652.999137,-0.540750
126653.998194,-0.539476
126654.998251,-0.541387
126655.998309,-0.540113
126656.999366,-0.541387
126657.998423,-0.541387
126658.998480,-0.541387
126659.998538,-0.541387
126660.998595,-0.542024
126661.998652,-0.538839
126662.998709,-0.541387
126663.999766,-0.540750
126664.998824,-0.542024
126665.998881,-0.539476
126666.997938,-0.540750
126667.997995,-0.538202
126668.998052,-0.542024
126669.998109,-0.540750
126670.998167,-0.541387
126671.998224,-0.540113
126672.998281,-0.541387
126673.999339,-0.538839
126674.999396,-0.541387
126675.999453,-0.543298
126677.000510,-0.540750
126678.000567,-0.536927
126679.000625,-0.540113
126679.999681,-0.540750
126681.000739,-0.540113
126682.000796,-0.542661
126682.999853,-0.541387
126683.999910,-0.540750
126684.999968,-0.538202
126686.000025,-0.541387
126687.000082,-0.540750
126688.000139,-0.541387
126689.000196,-0.539476
126690.000254,-0.540113
126691.000311,-0.540750
126692.000368,-0.538202
126693.000425,-0.540750
126694.000483,-0.540750
126695.000540,-0.541387
126696.000597,-0.540113
126697.000654,-0.540113
126697.999711,-0.543298
126699.000769,-0.538202
126700.000825,-0.540113
126700.999883,-0.540750
126701.999940,-0.540750
126702.999997,-0.542024
126704.000054,-0.540113
126705.000112,-0.541387
126706.000169,-0.541387
126707.000226,-0.539476
126707.999283,-0.540113
126709.000340,-0.541387
126710.000398,-0.542024
126710.999454,-0.540113
126712.000512,-0.540750
126713.000569,-0.540750
126714.000627,-0.538839
126715.000683,-0.543936
126716.000741,-0.542024
126717.000798,-0.543298
126718.000855,-0.540113
126718.998912,-0.539476
126719.999969,-0.540750
126720.999027,-0.540750
126722.000084,-0.540750
126723.000141,-0.540750
126724.000198,-0.539476
126725.000256,-0.538839
126726.000313,-0.538202
126727.000370,-0.539476
126727.999427,-0.540113
126728.999484,-0.538839
126730.000542,-0.538839
126731.000599,-0.538202
126732.000656,-0.539476
126733.000713,-0.540750
126733.998770,-0.541387
126735.000827,-0.540750
126735.999885,-0.542661
126736.999942,-0.540113
126737.999999,-0.539476
126739.000056,-0.539476
126740.000113,-0.540750
126740.999171,-0.536927
126742.000228,-0.540750
126743.000285,-0.540113
126744.000342,-0.540750
126744.999400,-0.538202
126746.000457,-0.538202
126747.000514,-0.540750
126748.000571,-0.539476
126749.000628,-0.538839
126750.000685,-0.538839
126751.000742,-0.542024
126751.999800,-0.540113
126753.000857,-0.540750
126753.999914,-0.538202
126754.999971,-0.541387
126756.000029,-0.538202
126757.000086,-0.539476
126757.999143,-0.540113
126759.000200,-0.541387
126760.000257,-0.542024
126761.000315,-0.538839
126762.000372,-0.539476
126763.000429,-0.539476
126764.000486,-0.540750
126764.999543,-0.538839
126766.000601,-0.541387
126767.000658,-0.538839
126767.999715,-0.538202
126768.999772,-0.543298
126770.000829,-0.542661
126770.999887,-0.541387
126771.999944,-0.541387
126773.000001,-0.539476
126774.000058,-0.540750
126775.000115,-0.541387
126775.999173,-0.540750
126777.000230,-0.540750
126778.000287,-0.541387
126779.000344,-0.539476
126779.999401,-0.540750
126780.999458,-0.539476
126782.000516,-0.541387
126783.000573,-0.540750
126784.000630,-0.540750
126784.999687,-0.541387
126786.000744,-0.540113
126787.000802,-0.538839
126788.000859,-0.539476
126788.998916,-0.540750
126789.999973,-0.539476
126791.000031,-0.540750
126792.000088,-0.540750
126793.000145,-0.538839
126794.000202,-0.540113
126795.000259,-0.540113
126795.999316,-0.540750
126796.999373,-0.541387
126798.000431,-0.542024
126798.999488,-0.540113
126799.999545,-0.538202
126801.000603,-0.539476
126802.000660,-0.540113
126802.999717,-0.540750
126804.000774,-0.541387
126805.000831,-0.539476
126805.998888,-0.540113
126806.998946,-0.538839
126808.000003,-0.538839
126809.000060,-0.542024
126810.000117,-0.540113
126811.000175,-0.542661
126811.999231,-0.541387
126813.000289,-0.541387
126814.000346,-0.541387
126815.000403,-0.541387
126816.000461,-0.543936
126817.000518,-0.541387
126818.000575,-0.538202
126819.000632,-0.542024
126820.000689,-0.540750
126821.000746,-0.539476
126822.000803,-0.538202
126822.999861,-0.542024
126823.999918,-0.540113
126824.999975,-0.540750
126826.000032,-0.543298
126827.000090,-0.540113
126828.000147,-0.541387
126829.000204,-0.538839
126830.000261,-0.542024
126831.000319,-0.539476
126832.000376,-0.538839
126833.000432,-0.540750
126834.000490,-0.542661
126835.000547,-0.538839
126835.999604,-0.540113
126837.000661,-0.540750
126838.000719,-0.540750
126839.000776,-0.540113
126840.000833,-0.541387
126840.999890,-0.542024
126841.999948,-0.540113
126843.000005,-0.540750
126844.000062,-0.538839
126845.000119,-0.541387
126846.000176,-0.542024
126847.000234,-0.539476
126848.000291,-0.538839
126849.000348,-0.541387
126850.000405,-0.541387
126851.000463,-0.540113
126852.000520,-0.541387
126853.000576,-0.542024
126854.000634,-0.542024
126855.000691,-0.542024
126856.000748,-0.541387
126857.000805,-0.541387
126858.000863,-0.540750
126858.999920,-0.538839
126859.999977,-0.540750
126861.000034,-0.538839
126861.999092,-0.538839
126863.000149,-0.540113
126864.000206,-0.540113
126865.000263,-0.541387
126865.999320,-0.537565
126866.999377,-0.540750
126868.000434,-0.540750
126868.999492,-0.541387
126869.999549,-0.540113
126871.000606,-0.542024
126872.000663,-0.540750
126872.999721,-0.541387
126873.999778,-0.540113
126875.000835,-0.538202
126875.999892,-0.540113
126876.998950,-0.538202
126877.999007,-0.541387
126879.000064,-0.540113
126880.000121,-0.542024
126880.999178,-0.541387
126882.000236,-0.540750
126883.000293,-0.540113
126884.000350,-0.539476
126884.999407,-0.538202
126885.998464,-0.538839
126887.000522,-0.540750
126888.000578,-0.540113
126889.000636,-0.538202
126890.000693,-0.538202
126891.000750,-0.540750
126892.000807,-0.540750
126893.000865,-0.542024
126893.999922,-0.540113
126894.999979,-0.538202
126896.000036,-0.541387
126896.999094,-0.538839
126897.999151,-0.541387
126899.000208,-0.542024
126900.000265,-0.541387
126901.000322,-0.540750
126902.000380,-0.540113
126902.999436,-0.538202
126904.000494,-0.541387
126905.000551,-0.539476
126905.999608,-0.540750
126907.000665,-0.536927
126908.000722,-0.540750
126909.000780,-0.541387
126910.000837,-0.539476
126910.999894,-0.541387
126911.999951,-0.540750
126913.000009,-0.540750
126914.000066,-0.539476
126915.000123,-0.539476
126916.000180,-0.540750
126917.000237,-0.538202
126918.000295,-0.540113
126919.000352,-0.540750
126919.999409,-0.541387
126920.999466,-0.542024
126922.000523,-0.541387
126923.000580,-0.540113
126923.999638,-0.537565
126925.000695,-0.542024
126926.000752,-0.540113
126927.000809,-0.538202
126927.999866,-0.538839
126928.999924,-0.539476
126929.999981,-0.536927
126931.000038,-0.542024
126932.000095,-0.542661
126933.000153,-0.540750
126933.999209,-0.540113
126935.000267,-0.540750
126936.000324,-0.540113
126937.000381,-0.540113
126938.000438,-0.540750
126938.999496,-0.542661
126940.000553,-0.540113
126941.000610,-0.540113
126942.000667,-0.540750
126942.999724,-0.538202
126943.999782,-0.541387
126945.000839,-0.541387
126945.999896,-0.538202
126946.999953,-0.542024
126948.000010,-0.538202
126949.000068,-0.541387
126949.999125,-0.540750
126950.999182,-0.541387
126952.000239,-0.542024
126953.000296,-0.541387
126954.000353,-0.540113
126955.000411,-0.538202
126956.000468,-0.538839
126957.000525,-0.538202
126958.000582,-0.540113
126958.999640,-0.538202
126960.000697,-0.538839
126961.000754,-0.542024
126962.000811,-0.537565
126962.999868,-0.540113
126963.999926,-0.536927
126964.999983,-0.540113
126965.999040,-0.540113
126966.999097,-0.538202
126968.000154,-0.538839
126969.000212,-0.538202
126969.999269,-0.541387
126971.000326,-0.540113
126972.000383,-0.538839
126973.000440,-0.541387
126974.000497,-0.540113
126975.000555,-0.543298
126976.000612,-0.542024
126977.000669,-0.538202
126978.000726,-0.540113
126979.000783,-0.543298
126979.999841,-0.540750
126980.997898,-0.541387
126981.999955,-0.543936
126982.999012,-0.540750
126984.000070,-0.538202
126985.000127,-0.543936
126986.000184,-0.540750
126987.000241,-0.540113
126988.000298,-0.540113
126989.000355,-0.539476
126990.000412,-0.540750
126990.999470,-0.541387
126992.000527,-0.540113
126993.000584,-0.542024
126994.000641,-0.539476
126994.999699,-0.541387
126996.000756,-0.540113
126996.999813,-0.543936
126998.000870,-0.541387
126998.999928,-0.540113
126999.999985,-0.540113
127001.000042,-0.541387
127002.000099,-0.539476
127003.000156,-0.540750
127004.000214,-0.541387
127004.999270,-0.538202
127006.000328,-0.540750
127007.000385,-0.542024
127008.000442,-0.542024
127008.999499,-0.540750
127010.000556,-0.538839
127010.999614,-0.539476
127012.000671,-0.541387
127013.000728,-0.537565
127014.000785,-0.538202
127015.000843,-0.537565
127015.999900,-0.540113
127016.999957,-0.538839
127018.000014,-0.540113
127019.000072,-0.538202
127020.000129,-0.540750
127020.999186,-0.541387
127022.000243,-0.538839
127022.999300,-0.538202
127024.000357,-0.541387
127025.000414,-0.537565
127026.000472,-0.536927
127027.000529,-0.541387
127028.000586,-0.538202
127029.000643,-0.538839
127030.000700,-0.540750
127031.000758,-0.541387
127032.000815,-0.538839
127033.000872,-0.538839
127033.999929,-0.540750
127034.999987,-0.540750
127036.000044,-0.539476
127037.000101,-0.537565
127038.000158,-0.540750
127039.000216,-0.538839
127040.000273,-0.540113
127041.000329,-0.540750
127042.000387,-0.540113
127043.000444,-0.540750
127044.000501,-0.540113
127045.000558,-0.540113
127046.000616,-0.539476
127047.000673,-0.540113
127047.999730,-0.540750
127049.000787,-0.537565
127050.000844,-0.538839
127050.999902,-0.541387
127051.998959,-0.539476
127053.000016,-0.540113
127054.000073,-0.539476
127055.000131,-0.540113
127056.000187,-0.543298
127056.999245,-0.541387
127058.000302,-0.540113
127059.000359,-0.540750
127059.999416,-0.541387
127061.000473,-0.540750
127062.000531,-0.539476
127063.000588,-0.543298
127064.000645,-0.538839
127065.000702,-0.540750
127065.999760,-0.538202
127067.000817,-0.539476
127068.000874,-0.538202
127068.999931,-0.536927
127069.999989,-0.539476
127071.000045,-0.540113
127071.999103,-0.542024
127073.000160,-0.540750
127074.000217,-0.540113
127075.000274,-0.542024
127076.000331,-0.541387
127077.000389,-0.536927
127078.000446,-0.540750
127079.000503,-0.541387
127080.000560,-0.541387
127080.999618,-0.540750
127082.000675,-0.540750
127083.000732,-0.544573
127084.000789,-0.540750
127085.000846,-0.542024
127085.999904,-0.542024
127086.998960,-0.538839
127088.000018,-0.540750
127089.000075,-0.542024
127090.000133,-0.537565
127091.000189,-0.540113
127092.000247,-0.538202
127093.000304,-0.540750
127093.999361,-0.541387
127094.999418,-0.542024
127096.000475,-0.541387
127097.000533,-0.540113
127098.000590,-0.540750
127098.999647,-0.538839
127100.000704,-0.542024
127101.000762,-0.539476
127102.000819,-0.541387
127102.998876,-0.538839
127103.998933,-0.543298
127104.999990,-0.538202
127106.000047,-0.538202
127107.000104,-0.540113
127108.000162,-0.539476
127109.000219,-0.538839
127109.999276,-0.541387
127111.000333,-0.538839
127112.000391,-0.537565
127113.000448,-0.537565
127114.000505,-0.542024
127115.000562,-0.538839
127115.999619,-0.541387
127117.000677,-0.540750
127117.999734,-0.536927
127118.999791,-0.543298
127120.000848,-0.540750
127120.999906,-0.539476
127121.999963,-0.542024
127123.000020,-0.541387
127124.000077,-0.540750
127125.000134,-0.539476
127126.000191,-0.542024
127127.000248,-0.541387
127128.000306,-0.538839
127129.000363,-0.540113
127130.000420,-0.541387
127131.000477,-0.540113
127132.000535,-0.539476
127133.000592,-0.539476
127133.999649,-0.538839
127135.000706,-0.543298
127136.000763,-0.541387
127137.000821,-0.540113
127137.999878,-0.543298
127138.999935,-0.537565
127139.999992,-0.540750
127141.000049,-0.540750
127142.000106,-0.541387
127143.000164,-0.536927
127144.000221,-0.540113
127145.000278,-0.543936
127145.999335,-0.540113
127147.000392,-0.540113
127148.000450,-0.541387
127149.000507,-0.538202
127149.999564,-0.540750
127151.000621,-0.540750
127152.000679,-0.541387
127153.000736,-0.540750
127154.000793,-0.540750
127155.000850,-0.540750
127155.999907,-0.540750
127156.999965,-0.540113
127157.999022,-0.538202
127159.000079,-0.540750
127160.000136,-0.540113
127161.000193,-0.538839
127162.000250,-0.540750
127163.000308,-0.540113
127164.000365,-0.536927
127164.999422,-0.539476
127165.999479,-0.538202
127167.000536,-0.538202
127167.999594,-0.542024
127168.999651,-0.540750
127170.000708,-0.539476
127171.000765,-0.541387
127172.000823,-0.538202
127172.998879,-0.540113
127173.999937,-0.540750
127174.999994,-0.540750
127176.000051,-0.538839
127177.000108,-0.541387
127178.000165,-0.543298
127179.000223,-0.541387
127180.000280,-0.539476
127180.999337,-0.540113
127182.000394,-0.540113
127183.000452,-0.540113
127184.000509,-0.540113
127185.000566,-0.540750
127186.000623,-0.539476
127187.000680,-0.542024
127188.000738,-0.540750
127189.000795,-0.541387
127190.000852,-0.542661
127190.999909,-0.538202
127191.999966,-0.541387
127193.000023,-0.541387
127194.000081,-0.537565
127195.000138,-0.539476
127195.999195,-0.540750
127196.999252,-0.540750
127198.000309,-0.539476
127199.000367,-0.539476
127200.000424,-0.540113
127201.000481,-0.541387
127202.000538,-0.540113
127203.000596,-0.540750
127203.999653,-0.540750
127205.000710,-0.541387
127206.000767,-0.540113
127207.000824,-0.540750
127207.999882,-0.542661
127208.999938,-0.538202
127209.998996,-0.538202
127211.000053,-0.540113
127211.999110,-0.538202
127213.000167,-0.540750
127214.000225,-0.539476
127215.000282,-0.538839
127216.000339,-0.540113
127217.000396,-0.540113
127218.000453,-0.541387
127219.000511,-0.538202
127219.999568,-0.543298
127220.999625,-0.538202
127222.000682,-0.538202
127223.000740,-0.542024
127224.000797,-0.541387
127225.000854,-0.543298
127225.998911,-0.539476
127226.998968,-0.538839
127228.000025,-0.538202
127229.000082,-0.540113
127230.000140,-0.541387
127231.000197,-0.540113
127232.000254,-0.540750
127233.000311,-0.540113
127234.000369,-0.540113
127234.999426,-0.536290
127236.000483,-0.541387
127237.000540,-0.541387
127238.000597,-0.540113
127238.999655,-0.539476
127239.999712,-0.541387
127241.000769,-0.540750
127242.000826,-0.540750
127242.998883,-0.541387
127243.998940,-0.542024
127244.999998,-0.542661
127246.000055,-0.541387
127247.000112,-0.538202
127248.000169,-0.541387
127249.000226,-0.540113
127249.999284,-0.538202
127251.000341,-0.542024
127252.000398,-0.539476
127253.000455,-0.539476
127254.000513,-0.540113
127254.999570,-0.536927
127255.999627,-0.539476
127257.000684,-0.540750
127257.999742,-0.538839
127259.000799,-0.539476
127259.999856,-0.541387
127260.999913,-0.540750
127261.998970,-0.540750
127263.000027,-0.541387
127264.000084,-0.539476
127265.000142,-0.538202
127265.999199,-0.537565
127267.000256,-0.540750
127268.000313,-0.540113
127269.000371,-0.538839
127270.000428,-0.542024
127271.000485,-0.540113
127272.000542,-0.538839
127273.000599,-0.540750
127273.999657,-0.540750
127275.000714,-0.543298
127276.000771,-0.541387
127277.000828,-0.540750
127277.999886,-0.540113
127278.999942,-0.540113
127280.000000,-0.540750
127281.000057,-0.540750
127282.000114,-0.540113
127283.000171,-0.541387
127284.000228,-0.540750
127285.000286,-0.542024
127286.000343,-0.539476
127287.000400,-0.543298
127288.000457,-0.539476
127289.000515,-0.536927
127289.999572,-0.543298
127291.000629,-0.541387
127292.000686,-0.540750
127293.000743,-0.541387
127294.000801,-0.542024
127295.000858,-0.543936
127295.999915,-0.540113
127296.999972,-0.541387
127298.000029,-0.538839
127299.000086,-0.540750
127300.000144,-0.540750
127301.000201,-0.540113
127302.000258,-0.540113
127303.000315,-0.538839
127304.000372,-0.541387
127305.000430,-0.539476
127306.000487,-0.539476
127307.000544,-0.538202
127308.000601,-0.542024
127309.000659,-0.537565
127309.999715,-0.538202
127311.000773,-0.541387
127312.000830,-0.538202
127312.998887,-0.539476
127313.999944,-0.540750
127315.000001,-0.539476
127316.000059,-0.540750
127317.000116,-0.538202
127318.000173,-0.541387
127319.000230,-0.541387
127320.000288,-0.543298
127320.999345,-0.541387
127322.000402,-0.539476
127323.000459,-0.540113
127324.000516,-0.540750
127325.000574,-0.538202
127326.000631,-0.540113
127326.999688,-0.541387
127328.000745,-0.541387
127329.000803,-0.539476
127330.000860,-0.538839
127330.999917,-0.540113
127331.998974,-0.538839
127333.000031,-0.540750
127334.000088,-0.539476
127335.000145,-0.538839
127335.999203,-0.538202
127337.000260,-0.538839
127338.000317,-0.539476
127339.000374,-0.543298
127340.000432,-0.540113
127341.000489,-0.538202
127342.000546,-0.540113
127343.000603,-0.538839
127343.999660,-0.536290
127344.999717,-0.540750
127346.000775,-0.541387
127347.000832,-0.542024
127347.998889,-0.542024
127348.999946,-0.541387
127350.000003,-0.538202
127351.000061,-0.540750
127351.999118,-0.541387
127352.999175,-0.540750
127354.000232,-0.538202
127355.000289,-0.541387
127356.000347,-0.543298
127357.000404,-0.542024
127357.999461,-0.540750
127359.000518,-0.540113
127360.000576,-0.540113
127361.000633,-0.540750
127362.000690,-0.539476
127362.999747,-0.542024
127364.000804,-0.540113
127364.999861,-0.540750
127365.999918,-0.542024
127366.998976,-0.540113
127368.000033,-0.540750
127369.000090,-0.541387
127370.000147,-0.540750
127371.000205,-0.543298
127372.000262,-0.542024
127373.000319,-0.542024
127374.000376,-0.540750
127374.999434,-0.539476
127376.000491,-0.541387
127377.000548,-0.540750
127378.000605,-0.538202
127379.000662,-0.538839
127380.000720,-0.538202
127381.000777,-0.540750
127382.000834,-0.538839
127382.998891,-0.543298
127383.998948,-0.541387
127384.999005,-0.542024
127386.000062,-0.539476
127387.000120,-0.540113
127388.000177,-0.541387
127389.000234,-0.540113
127389.999291,-0.541387
127391.000349,-0.542024
127392.000406,-0.541387
127393.000463,-0.538839
127394.000520,-0.541387
127395.000577,-0.540113
127395.999635,-0.540750
127397.000692,-0.542024
127397.999749,-0.538839
127399.000806,-0.538839
127400.000864,-0.538839
127400.999920,-0.540750
127401.999978,-0.538839
127403.000035,-0.540113
127404.000092,-0.541387
127405.000149,-0.540113
127405.999207,-0.538202
127407.000264,-0.541387
127408.000321,-0.540113
127409.000378,-0.538202
127410.000435,-0.540113
127411.000493,-0.540750
127412.000550,-0.538839
127413.000607,-0.540750
127413.999664,-0.540750
127415.000721,-0.541387
127416.000779,-0.540750
127417.000836,-0.539476
127417.999893,-0.540113
127418.999950,-0.540750
127420.000007,-0.541387
127421.000064,-0.538839
127422.000122,-0.538839
127423.000179,-0.539476
127424.000236,-0.540750
127425.000293,-0.538202
127426.000350,-0.541387
127427.000408,-0.539476
127428.000465,-0.540750
127429.000522,-0.540750
127429.999579,-0.540750
127430.999636,-0.541387
127432.000694,-0.540750
127433.000751,-0.541387
127434.000808,-0.540113
127435.000865,-0.540750
127435.999922,-0.541387
127436.998980,-0.541387
127438.000037,-0.543298
127439.000094,-0.540113
127440.000151,-0.541387
127441.000208,-0.540750
127442.000266,-0.542024
127443.000323,-0.539476
127443.999380,-0.538202
127444.999437,-0.538202
127445.999495,-0.540113
127447.000552,-0.537565
127448.000609,-0.543936
127449.000666,-0.538839
127449.999723,-0.541387
127451.000780,-0.541387
127452.000837,-0.541387
127452.999895,-0.538202
127453.998952,-0.538839
127455.000009,-0.539476
127455.999066,-0.538202
127457.000124,-0.538202
127458.000181,-0.541387
127459.000238,-0.540750
127460.000295,-0.538202
127460.999352,-0.540113
127462.000410,-0.539476
127463.000467,-0.539476
127464.000524,-0.541387
127465.000581,-0.539476
127466.000638,-0.540750
127467.000696,-0.542024
127467.999753,-0.540113
127469.000810,-0.537565
127470.000867,-0.538202
127470.999924,-0.540750
127471.998981,-0.539476
127473.000039,-0.538202
127473.999096,-0.540113
127475.000153,-0.538839
127475.999210,-0.540113
127476.999268,-0.540750
127478.000325,-0.540113
127479.000382,-0.538202
127480.000439,-0.538202
127481.000496,-0.542024
127482.000554,-0.540750
127483.000611,-0.538839
127483.999668,-0.536927
127485.000725,-0.540750
127486.000782,-0.540750
127487.000839,-0.538839
127487.999897,-0.540750
127488.999954,-0.541387
127490.000011,-0.540113
127491.000068,-0.542024
127492.000125,-0.536927
127492.999183,-0.540113
127494.000240,-0.540750
127494.999297,-0.541387
127496.000354,-0.538839
127497.000412,-0.541387
127498.000469,-0.539476
127499.000526,-0.542024
127500.000583,-0.541387
127501.000640,-0.540750
127502.000698,-0.538839
127502.999754,-0.541387
127504.000812,-0.543936
127505.000869,-0.538839
127505.999926,-0.540113
127506.998983,-0.540113
127507.999041,-0.538839
127509.000098,-0.543298
127510.000155,-0.541387
127511.000212,-0.540113
127512.000269,-0.543936
127513.000327,-0.538202
127514.000384,-0.541387
127514.999441,-0.539476
127516.000498,-0.538839
127517.000556,-0.542024
127518.000613,-0.538202
127518.999670,-0.542661
127520.000727,-0.538202
127521.000784,-0.537565
127522.000841,-0.540113
127522.999898,-0.540113
127523.998956,-0.538839
127525.000013,-0.536927
127525.999070,-0.541387
127526.999127,-0.540750
127528.000185,-0.540113
127529.000242,-0.536290
127529.999299,-0.540750
127530.999356,-0.539476
127531.999413,-0.538202
127533.000471,-0.540750
127534.000528,-0.542024
127535.000585,-0.538839
127536.000642,-0.541387
127537.000699,-0.540113
127538.000756,-0.542661
127538.999814,-0.540750
127540.000871,-0.542024
127540.999928,-0.540750
127541.999985,-0.540113
127543.000042,-0.538839
127544.000100,-0.541387
127545.000157,-0.539476
127545.999214,-0.538839
127547.000271,-0.542024
127547.999328,-0.540750
127549.000386,-0.541387
127550.000443,-0.540750
127551.000500,-0.539476
127552.000557,-0.541387
127553.000615,-0.539476
127553.999671,-0.540113
127554.999729,-0.540113
127556.000786,-0.540750
127556.999843,-0.540750
127557.999900,-0.538202
127558.999958,-0.538839
127560.000015,-0.540113
127561.000072,-0.540750
127562.000129,-0.542661
127563.000186,-0.540750
127564.000244,-0.540750
127565.000301,-0.539476
127566.000358,-0.540750
127567.000415,-0.538839
127568.000473,-0.538202
127569.000529,-0.542024
127569.999587,-0.540113
127570.999644,-0.540113
127572.000701,-0.542024
127573.000758,-0.540113
127574.000815,-0.538839
127575.000873,-0.540113
127575.999930,-0.540113
127576.999987,-0.542024
127578.000044,-0.538202
127579.000102,-0.541387
127580.000159,-0.540750
127581.000216,-0.540113
127582.000273,-0.538839
127582.999330,-0.538839
127584.000388,-0.540113
127584.999444,-0.542024
127585.999502,-0.541387
127587.000559,-0.541387
127588.000617,-0.540113
127589.000673,-0.540750
127590.000731,-0.542024
127591.000788,-0.540113
127592.000845,-0.539476
127592.998902,-0.540750
127593.999959,-0.538839
127595.000017,-0.540113
127596.000074,-0.542661
127597.000131,-0.542024
127598.000188,-0.540750
127599.000246,-0.541387
127600.000303,-0.538202
127600.999360,-0.540113
127601.999417,-0.538202
127603.000474,-0.541387
127604.000531,-0.542024
127605.000588,-0.540750
127606.000646,-0.539476
127607.000703,-0.538202
127608.000760,-0.540113
127609.000817,-0.541387
127610.000875,-0.541387
127610.999932,-0.540113
127611.999989,-0.540750
127613.000046,-0.540113
127614.000103,-0.540113
127615.000161,-0.542024
127616.000218,-0.537565
127617.000275,-0.540113
127617.999332,-0.538839
127619.000390,-0.539476
127620.000447,-0.539476
127621.000504,-0.538202
127622.000561,-0.543298
127623.000618,-0.540113
127624.000675,-0.538839
127625.000732,-0.538202
127626.000790,-0.538839
127627.000847,-0.538839
127627.999904,-0.540750
127628.999961,-0.541387
127630.000019,-0.539476
127631.000076,-0.538202
127631.999133,-0.540750
127633.000190,-0.540750
127634.000247,-0.538839
127635.000305,-0.539476
127636.000362,-0.540750
127637.000419,-0.537565
127638.000476,-0.538202
127639.000533,-0.540750
127640.000590,-0.538839
127641.000648,-0.539476
127642.000705,-0.539476
127643.000762,-0.541387
127644.000819,-0.540750
127644.999876,-0.538202
127645.999934,-0.539476
127646.999991,-0.542024
127648.000048,-0.540113
127649.000105,-0.540113
127650.000163,-0.538839
127651.000220,-0.540113
127652.000277,-0.538202
127653.000334,-0.541387
127654.000391,-0.538202
127655.000448,-0.538839
127655.999506,-0.541387
127657.000563,-0.538839
127657.999620,-0.541387
127659.000677,-0.538839
127660.000734,-0.541387
127661.000792,-0.541387
127662.000849,-0.538839
127662.999906,-0.540113
127663.999963,-0.541387
127665.000021,-0.541387
127666.000078,-0.540750
127667.000135,-0.538839
127668.000192,-0.541387
127669.000249,-0.536927
127670.000307,-0.541387
127671.000364,-0.540750
127672.000421,-0.540113
127673.000478,-0.542024
127674.000535,-0.540750
127674.999592,-0.540113
127676.000649,-0.538202
127677.000707,-0.538202
127678.000764,-0.542661
127679.000821,-0.538202
127679.999878,-0.541387
127680.999936,-0.538202
127681.999993,-0.542024
127683.000050,-0.543298
127684.000107,-0.538202
127685.000165,-0.543298
127685.999221,-0.538839
127686.999279,-0.542024
127687.999336,-0.538839
127689.000393,-0.540750
127690.000450,-0.542024
127691.000507,-0.538839
127691.999565,-0.540113
127693.000622,-0.541387
127693.999679,-0.538202
127694.999736,-0.540750
127696.000793,-0.539476
127697.000851,-0.541387
127697.999908,-0.542661
127698.998965,-0.541387
127700.000022,-0.540750
127701.000080,-0.540750
127702.000137,-0.541387
127703.000194,-0.540750
127704.000251,-0.540750
127705.000309,-0.541387
127706.000366,-0.538202
127706.999423,-0.538839
127708.000480,-0.540113
127709.000537,-0.538839
127710.000594,-0.540113
127711.000651,-0.538839
127712.000709,-0.540750
127712.999766,-0.537565
127714.000823,-0.540750
127714.999880,-0.542661
127715.999938,-0.538202
127716.999995,-0.538839
127717.999052,-0.538202
127719.000109,-0.537565
127720.000166,-0.541387
127720.999223,-0.540113
127722.000281,-0.538202
127722.999338,-0.543298
127724.000395,-0.541387
127724.999452,-0.540113
127725.999509,-0.538202
127727.000566,-0.538202
127728.000624,-0.540113
127729.000681,-0.539476
127730.000738,-0.538839
127731.000795,-0.538839
127732.000853,-0.541387
127732.999910,-0.540750
127733.999967,-0.538839
127735.000024,-0.539476
127736.000082,-0.541387
127736.999138,-0.541387
127738.000196,-0.541387
127739.000253,-0.542024
127740.000310,-0.538839
127741.000368,-0.541387
127742.000425,-0.540750
127743.000482,-0.540113
127743.999539,-0.539476
127745.000596,-0.538202
127746.000653,-0.541387
127746.999711,-0.542024
127747.999768,-0.541387
127749.000825,-0.540750
127749.999882,-0.538839
127750.999939,-0.542661
127751.999997,-0.541387
127753.000054,-0.542024
127754.000111,-0.540113
127755.000168,-0.538202
127756.000226,-0.540113
127757.000282,-0.540750
127758.000340,-0.536290
127758.999397,-0.540113
127760.000454,-0.541387
127761.000511,-0.541387
127762.000568,-0.540113
127763.000626,-0.538839
127764.000683,-0.543298
127765.000740,-0.540750
127766.000797,-0.535653
127767.000854,-0.540750
127767.999912,-0.536927
127768.999969,-0.538202
127770.000026,-0.540750
127771.000083,-0.536927
127771.999140,-0.537565
127773.000197,-0.538202
127774.000255,-0.541387
127775.000312,-0.540750
127776.000369,-0.537565
127777.000426,-0.537565
127778.000484,-0.542024
127779.000541,-0.538202
127779.999598,-0.540113
127781.000655,-0.541387
127782.000712,-0.541387
127783.000770,-0.541387
127784.000827,-0.542661
127784.999884,-0.540113
127785.999941,-0.539476
127786.999999,-0.538839
127787.999055,-0.540113
127789.000113,-0.541387
127790.000170,-0.538202
127791.000227,-0.540750
127792.000284,-0.540750
127793.000341,-0.540750
127794.000399,-0.538202
127795.000456,-0.542024
